StationId,Date,PM2.5,PM10,NO,NO2,NH3,CO,SO2,O3,AQI,AQI_Bucket
TG001,2019-12-13,36.11,84.5,2.53,31.28,17.43,0.49,5.22,32.73,97.0,Satisfactory
TG001,2019-12-14,43.5,87.96,1.62,27.27,18.98,0.49,2.3,31.68,83.0,Satisfactory
TG001,2019-12-15,46.08,90.31,1.67,26.84,18.44,0.5,2.65,31.85,92.0,Satisfactory
TG001,2019-12-16,52.64,103.56,1.27,34.1,19.56,0.57,4.38,31.62,99.0,Satisfactory
TG001,2019-12-17,65.62,131.66,2.14,34.39,22.66,0.56,5.13,30.26,115.0,Moderate
TG001,2019-12-18,71.83,139.54,2.21,38.6,22.36,0.6,5.24,31.49,127.0,Moderate
TG001,2019-12-19,75.0,154.81,1.69,39.25,23.61,0.69,6.92,29.48,152.0,Moderate
TG001,2019-12-20,73.32,146.28,2.43,41.39,22.31,0.62,9.05,35.91,146.0,Moderate
TG001,2019-12-21,77.69,151.26,0.95,31.39,22.33,0.58,7.49,39.73,151.0,Moderate
TG001,2019-12-22,75.14,140.22,1.21,34.06,22.72,0.62,5.41,32.46,156.0,Moderate
TG001,2019-12-23,72.92,141.79,1.63,35.38,21.97,0.6,4.8,33.96,145.0,Moderate
TG001,2019-12-24,64.29,111.95,1.42,29.72,20.7,0.54,3.92,35.76,126.0,Moderate
TG001,2019-12-25,74.49,119.24,0.68,24.34,21.08,0.61,2.85,38.97,133.0,Moderate
TG001,2019-12-26,65.22,99.94,0.83,30.56,19.64,0.59,3.67,25.79,136.0,Moderate
TG001,2020-01-01,41.8,61.65,0.53,17.25,18.68,0.5,1.81,31.67,78.0,Satisfactory
TG001,2020-01-02,30.09,58.51,1.58,21.02,18.38,0.46,1.94,25.58,59.0,Satisfactory
TG001,2020-01-03,31.89,60.44,1.69,19.49,19.19,0.47,4.64,25.55,60.0,Satisfactory
TG001,2020-01-04,52.91,84.9,1.31,19.22,20.18,0.46,4.04,31.55,73.0,Satisfactory
TG001,2020-01-05,60.67,90.88,1.95,23.56,18.92,0.42,20.63,32.02,93.0,Satisfactory
TG001,2020-01-06,54.03,92.12,1.43,29.98,15.85,0.5,10.94,30.13,104.0,Moderate
TG001,2020-01-07,55.24,93.15,1.81,26.27,17.68,0.54,2.52,29.74,89.0,Satisfactory
TG001,2020-01-08,41.7,87.49,2.05,24.48,16.79,0.48,6.12,26.49,88.0,Satisfactory
TG001,2020-01-09,48.93,90.1,2.33,25.32,32.02,0.5,4.81,21.6,93.0,Satisfactory
TG001,2020-01-10,75.01,115.32,0.82,19.51,27.05,0.48,6.61,31.85,120.0,Moderate
TG001,2020-01-11,73.67,128.41,1.63,31.91,20.1,0.54,15.53,32.21,147.0,Moderate
TG001,2020-01-12,64.45,115.22,0.82,30.11,18.22,0.53,18.68,38.52,137.0,Moderate
TG001,2020-01-13,66.39,133.45,6.33,42.83,19.85,0.65,16.8,37.08,115.0,Moderate
TG001,2020-01-14,76.94,131.96,2.79,38.53,31.32,0.77,8.38,47.13,138.0,Moderate
TG001,2020-01-15,54.03,76.19,0.56,15.26,25.44,0.4,4.31,38.04,125.0,Moderate
TG001,2020-01-16,38.25,59.04,0.58,17.39,20.49,0.37,4.83,34.86,72.0,Satisfactory
TG001,2020-01-17,31.96,62.77,0.95,20.65,17.94,0.36,4.41,28.7,60.0,Satisfactory
TG001,2020-01-18,32.36,61.61,0.95,19.35,18.97,0.37,4.32,29.56,62.0,Satisfactory
TG001,2020-01-19,36.08,73.07,1.4,22.49,18.57,0.44,5.98,29.75,69.0,Satisfactory
TG001,2020-01-20,42.17,84.76,1.67,23.98,21.48,0.43,4.82,30.65,79.0,Satisfactory
TG001,2020-01-21,38.01,89.56,1.52,24.43,20.17,0.4,4.83,31.59,84.0,Satisfactory
TG001,2020-01-22,43.21,82.32,0.97,25.34,21.46,0.48,5.76,30.04,85.0,Satisfactory
TG001,2020-01-23,57.82,113.48,3.12,38.15,21.78,0.54,6.29,27.68,103.0,Moderate
TG001,2020-01-24,61.04,128.3,2.66,39.94,25.13,0.57,9.24,28.03,116.0,Moderate
TG001,2020-01-25,63.57,133.6,1.47,36.34,28.42,0.59,12.22,32.3,117.0,Moderate
TG001,2020-01-26,63.54,133.59,4.82,41.21,27.62,0.6,9.25,31.62,128.0,Moderate
TG001,2020-01-27,59.18,127.21,18.95,37.99,28.73,0.6,13.28,37.85,146.0,Moderate
TG001,2020-01-28,55.66,130.52,1.22,33.8,38.02,0.5,15.98,32.27,119.0,Moderate
TG001,2020-01-29,65.51,153.12,4.81,41.42,43.58,0.6,26.57,28.71,134.0,Moderate
TG001,2020-01-30,67.86,134.7,2.25,25.67,35.45,0.57,13.61,35.91,126.0,Moderate
TG001,2020-01-31,66.16,128.09,1.89,32.37,26.28,0.45,15.73,26.98,127.0,Moderate
TG001,2020-02-06,33.32,104.91,2.85,28.36,19.36,0.39,5.54,22.38,106.0,Moderate
TG001,2020-02-07,30.54,109.76,1.68,23.8,20.9,0.31,5.54,23.99,104.0,Moderate
TG001,2020-02-08,36.97,90.96,2.41,24.13,23.14,0.43,6.06,21.0,99.0,Satisfactory
TG001,2020-02-09,34.72,51.72,1.33,17.09,21.01,0.4,5.88,17.95,76.0,Satisfactory
TG001,2020-02-10,35.22,67.74,2.07,20.0,18.92,0.37,4.82,22.53,59.0,Satisfactory
TG001,2020-02-11,40.45,75.5,2.16,19.93,19.33,0.43,5.01,27.26,69.0,Satisfactory
TG001,2020-02-12,55.43,104.09,2.35,30.13,19.57,0.53,5.98,24.85,88.0,Satisfactory
TG001,2020-02-13,56.21,117.79,2.06,32.22,18.02,0.47,11.52,29.6,114.0,Moderate
TG001,2020-02-14,66.08,146.99,8.36,53.29,22.76,0.77,29.6,27.27,122.0,Moderate
TG001,2020-02-15,58.46,132.04,10.24,47.32,24.61,0.56,15.07,27.2,127.0,Moderate
TG001,2020-02-16,62.71,124.42,0.88,30.0,26.02,0.45,13.51,35.55,119.0,Moderate
TG001,2020-02-17,56.36,130.74,2.42,33.66,23.53,0.52,10.59,31.43,115.0,Moderate
TG001,2020-02-18,33.46,93.92,1.4,27.98,15.91,0.41,16.86,29.72,108.0,Moderate
TG001,2020-02-19,46.22,115.72,2.14,34.96,21.53,0.5,8.73,29.06,106.0,Moderate
TG001,2020-02-20,49.82,99.02,1.66,25.52,25.06,0.46,5.63,25.96,100.0,Satisfactory
TG001,2020-02-21,38.29,74.71,0.81,19.42,20.2,0.35,5.88,26.67,90.0,Satisfactory
TG001,2020-02-22,29.51,73.75,1.72,22.35,15.71,0.36,3.46,24.8,71.0,Satisfactory
TG001,2020-02-23,29.14,70.78,1.18,23.1,16.36,0.33,5.08,24.36,73.0,Satisfactory
TG001,2020-02-24,37.61,90.24,1.26,29.74,17.35,0.51,5.37,26.47,81.0,Satisfactory
TG001,2020-02-25,44.58,122.31,1.55,28.33,33.1,0.54,19.45,25.81,106.0,Moderate
TG001,2020-02-26,49.89,119.05,0.76,25.75,22.57,0.47,19.34,30.46,112.0,Moderate
TG001,2020-02-27,35.3,109.1,1.35,29.28,14.72,0.4,12.36,29.14,110.0,Moderate
TG001,2020-02-28,37.09,100.55,1.4,24.55,19.24,0.4,8.11,29.15,102.0,Moderate
TG001,2020-02-29,39.99,95.07,0.86,21.28,21.56,0.43,6.15,29.04,96.0,Satisfactory
TG001,2020-03-01,38.92,87.32,1.1,20.25,19.96,0.42,5.97,28.33,92.0,Satisfactory
TG001,2020-03-02,48.38,99.96,3.71,32.93,23.57,0.5,10.08,24.51,98.0,Satisfactory
TG001,2020-03-03,48.85,109.49,2.02,31.68,26.3,0.45,10.97,24.93,100.0,Satisfactory
TG001,2020-03-04,47.12,122.06,2.5,28.57,31.11,0.5,26.21,23.1,112.0,Moderate
TG001,2020-03-05,55.51,143.88,3.76,31.68,47.29,0.56,33.42,25.91,125.0,Moderate
TG001,2020-03-06,29.58,96.93,1.5,21.56,37.09,0.38,10.6,19.31,106.0,Moderate
TG001,2020-03-07,36.52,96.82,1.71,22.27,29.9,0.39,9.55,21.75,101.0,Moderate
TG001,2020-03-08,29.07,62.1,0.8,15.29,25.94,0.37,5.48,21.46,77.0,Satisfactory
TG001,2020-03-09,28.11,66.92,1.37,21.56,19.86,0.39,6.1,18.73,65.0,Satisfactory
TG001,2020-03-10,23.69,63.21,1.85,21.14,17.8,0.38,4.73,19.94,65.0,Satisfactory
TG001,2020-03-11,28.64,77.35,1.06,22.8,24.66,0.41,6.64,21.44,67.0,Satisfactory
TG001,2020-03-12,31.3,83.99,2.44,27.01,20.74,0.46,6.84,21.92,81.0,Satisfactory
TG001,2020-03-13,23.46,80.66,1.87,22.59,17.85,0.35,5.27,18.83,86.0,Satisfactory
TG001,2020-03-14,31.0,92.11,2.82,26.46,24.75,0.43,10.86,19.74,86.0,Satisfactory
TG001,2020-03-15,26.48,68.56,1.5,22.16,16.68,0.37,5.97,21.32,81.0,Satisfactory
TG001,2020-03-16,24.42,66.19,1.56,24.29,16.19,0.38,5.27,19.45,65.0,Satisfactory
TG001,2020-03-17,22.06,71.91,1.88,25.73,15.1,0.36,5.05,18.94,70.0,Satisfactory
TG001,2020-03-18,27.34,84.55,6.79,35.24,15.44,0.42,9.14,17.67,78.0,Satisfactory
TG001,2020-03-19,40.14,91.28,1.09,32.15,22.35,0.51,10.0,23.94,93.0,Satisfactory
TG001,2020-03-20,32.59,69.47,1.08,28.6,19.52,0.39,8.64,26.73,76.0,Satisfactory
TG001,2020-03-21,37.36,102.86,2.08,29.47,20.93,0.39,10.03,23.94,84.0,Satisfactory
TG001,2020-03-22,35.77,77.49,1.02,22.89,23.15,0.35,5.49,22.73,98.0,Satisfactory
TG001,2020-03-23,35.85,67.58,0.69,14.7,23.63,0.35,4.7,24.0,65.0,Satisfactory
TG001,2020-03-24,27.0,58.89,0.77,14.13,18.37,0.3,7.02,23.73,64.0,Satisfactory
TG001,2020-03-25,28.27,58.47,0.73,14.68,25.98,0.31,6.81,23.43,60.0,Satisfactory
TG001,2020-03-26,25.69,56.18,0.51,12.53,16.92,0.29,7.07,23.52,55.0,Satisfactory
TG001,2020-03-27,35.18,66.03,0.56,13.37,15.09,0.28,3.46,26.96,62.0,Satisfactory
TG001,2020-03-28,34.18,60.76,0.62,14.28,14.7,0.3,8.01,28.9,61.0,Satisfactory
TG001,2020-03-29,40.48,71.14,0.53,15.2,15.22,0.33,9.22,30.2,69.0,Satisfactory
TG001,2020-03-30,31.17,62.05,0.63,13.78,15.85,0.3,10.31,27.2,68.0,Satisfactory
TG001,2020-03-31,39.01,66.58,0.69,14.62,16.43,0.42,10.65,29.46,62.0,Satisfactory
TG001,2020-04-01,46.99,88.42,0.62,17.88,18.01,0.42,12.3,29.09,79.0,Satisfactory
TG001,2020-04-02,43.81,77.46,0.61,16.21,19.3,0.48,11.07,28.16,85.0,Satisfactory
TG001,2020-04-03,35.75,64.9,0.5,15.24,19.09,0.35,11.59,26.25,68.0,Satisfactory
TG001,2020-04-04,37.54,68.75,0.65,18.53,18.27,0.37,11.2,23.16,64.0,Satisfactory
TG001,2020-04-05,29.03,55.04,0.73,14.7,18.73,0.29,8.85,23.5,66.0,Satisfactory
TG001,2020-04-06,28.56,68.09,1.08,19.4,29.32,0.43,13.06,21.84,59.0,Satisfactory
TG001,2020-04-07,20.97,42.68,0.69,18.23,25.3,0.33,10.21,28.23,55.0,Satisfactory
TG001,2020-04-08,20.26,45.0,1.01,19.32,32.94,0.31,21.67,31.31,46.0,Good
TG001,2020-04-09,31.54,60.05,33.23,16.58,22.41,0.42,12.67,26.92,54.0,Satisfactory
TG001,2020-04-10,18.72,34.49,0.73,16.89,19.92,0.3,9.8,27.62,48.0,Good
TG001,2020-04-11,19.57,39.67,0.61,16.34,17.06,0.31,13.68,24.72,38.0,Good
TG001,2020-04-12,28.31,54.62,0.92,16.39,20.2,0.46,9.71,27.41,64.0,Satisfactory
TG001,2020-04-13,32.98,66.36,0.63,16.45,16.23,0.33,2.82,31.7,61.0,Satisfactory
TG001,2020-04-14,33.28,76.2,0.55,18.04,28.04,0.29,5.9,32.43,72.0,Satisfactory
TG001,2020-04-15,28.65,65.44,0.56,15.89,14.63,0.27,3.04,31.88,70.0,Satisfactory
TG001,2020-04-16,33.55,71.48,0.62,17.9,16.46,0.35,3.7,30.73,68.0,Satisfactory
TG001,2020-04-17,33.18,76.16,0.72,18.64,33.42,0.37,9.47,28.09,74.0,Satisfactory
TG001,2020-04-18,31.59,62.53,0.79,18.94,25.36,0.53,5.47,25.19,89.0,Satisfactory
TG001,2020-04-19,26.12,54.28,0.72,15.98,36.29,0.39,9.71,25.45,61.0,Satisfactory
TG001,2020-04-20,24.61,57.71,1.1,18.46,29.69,0.33,13.52,23.95,54.0,Satisfactory
TG001,2020-04-21,25.27,55.25,1.72,31.89,68.54,0.42,20.27,23.27,58.0,Satisfactory
TG001,2020-04-22,22.47,46.94,0.73,19.06,46.16,0.32,8.15,25.84,49.0,Good
TG001,2020-04-23,22.72,56.46,0.73,15.88,27.53,0.33,6.33,24.37,46.0,Good
TG001,2020-04-24,24.83,51.45,0.75,14.99,27.48,0.33,3.86,23.48,59.0,Satisfactory
TG001,2020-04-25,27.42,65.39,1.6,15.52,25.15,0.45,7.54,25.18,55.0,Satisfactory
TG001,2020-04-26,24.23,49.68,2.46,10.06,33.93,0.33,3.39,22.61,64.0,Satisfactory
TG001,2020-04-27,18.23,49.53,2.25,10.32,22.33,0.3,3.01,24.42,46.0,Good
TG001,2020-04-28,18.45,45.42,2.42,9.12,23.79,0.29,3.57,20.56,48.0,Good
TG001,2020-04-29,13.18,35.78,2.55,12.16,18.05,0.29,4.81,25.96,42.0,Good
TG001,2020-04-30,18.73,48.23,2.23,14.68,16.38,0.28,4.9,28.8,43.0,Good
TG001,2020-05-01,21.4,52.41,2.59,14.36,19.7,0.35,5.84,25.69,53.0,Satisfactory
TG001,2020-05-02,19.64,40.52,2.4,13.98,19.17,0.48,21.46,23.75,56.0,Satisfactory
TG001,2020-05-03,34.25,83.48,2.8,20.89,27.61,0.4,9.91,26.41,82.0,Satisfactory
TG001,2020-05-04,26.86,72.65,2.61,15.73,22.04,0.37,5.81,28.61,78.0,Satisfactory
TG001,2020-05-05,30.2,73.17,2.43,14.55,20.97,0.38,4.82,27.97,69.0,Satisfactory
TG001,2020-05-06,26.1,64.18,2.65,13.21,22.55,0.3,5.35,24.34,71.0,Satisfactory
TG001,2020-05-07,25.1,56.41,2.7,12.56,22.1,0.31,3.29,21.73,57.0,Satisfactory
TG001,2020-05-08,29.21,76.67,2.35,16.04,28.11,0.32,7.21,21.7,61.0,Satisfactory
TG001,2020-05-09,24.45,67.05,2.42,15.51,22.64,0.33,6.65,23.51,80.0,Satisfactory
TG001,2020-05-10,21.04,51.23,2.52,19.79,19.16,0.34,3.03,22.64,57.0,Satisfactory
TG001,2020-05-11,32.03,76.71,2.42,23.26,26.75,0.44,12.97,25.84,80.0,Satisfactory
TG001,2020-05-12,33.25,81.39,2.95,25.12,30.77,0.43,13.14,22.5,79.0,Satisfactory
TG001,2020-05-13,19.12,59.46,3.09,16.47,19.8,0.29,3.95,23.05,65.0,Satisfactory
TG001,2020-05-14,18.48,52.03,2.55,13.91,21.45,0.31,3.59,22.48,55.0,Satisfactory
TG001,2020-05-15,18.39,57.49,2.66,15.81,21.16,0.26,10.18,21.92,55.0,Satisfactory
TG001,2020-05-16,26.66,76.92,2.64,19.32,24.58,0.32,14.04,25.2,72.0,Satisfactory
TG001,2020-05-17,25.35,68.7,2.38,16.52,22.16,0.47,9.02,26.03,72.0,Satisfactory
TG001,2020-05-18,27.61,77.62,2.64,19.66,31.01,0.36,20.32,26.88,70.0,Satisfactory
TG001,2020-05-19,43.73,124.82,2.67,22.97,28.87,0.46,26.21,25.29,95.0,Satisfactory
TG001,2020-05-20,45.11,154.92,3.58,26.83,110.5,0.4,29.64,21.16,132.0,Moderate
TG001,2020-05-21,48.21,147.88,4.17,29.97,205.49,0.43,56.54,17.59,136.0,Moderate
TG001,2020-05-23,48.16,148.12,2.87,26.08,34.09,0.5,16.29,24.25,129.0,Moderate
TG001,2020-05-24,45.82,129.53,2.54,20.11,32.85,0.47,10.51,30.33,121.0,Moderate
TG001,2020-05-25,33.16,94.31,2.57,12.77,29.96,0.39,6.39,26.87,109.0,Moderate
TG001,2020-05-26,34.1,85.99,2.43,12.99,25.11,0.5,7.73,25.94,88.0,Satisfactory
TG001,2020-05-27,32.05,85.07,2.75,13.67,21.74,0.4,5.39,24.59,90.0,Satisfactory
TG001,2020-05-30,20.68,67.72,2.51,11.0,21.76,0.23,7.45,20.77,79.0,Satisfactory
TG001,2020-05-31,22.38,58.64,2.48,16.88,22.67,0.33,3.51,18.2,68.0,Satisfactory
TG001,2020-06-01,25.92,62.81,2.88,19.93,28.98,0.38,6.07,17.83,54.0,Satisfactory
TG001,2020-06-02,17.82,44.17,3.63,16.81,36.51,0.26,3.27,16.97,69.0,Satisfactory
TG001,2020-06-03,13.16,43.4,3.18,13.17,42.84,0.44,4.78,19.15,54.0,Satisfactory
TG001,2020-06-04,13.49,38.69,2.63,10.76,32.49,0.2,6.99,15.06,39.0,Good
TG001,2020-06-05,24.73,68.64,3.0,16.07,42.39,0.24,12.69,14.78,53.0,Satisfactory
TG001,2020-06-06,32.14,105.71,3.89,18.78,64.96,0.26,29.38,13.22,89.0,Satisfactory
TG001,2020-06-07,25.75,93.91,3.98,14.18,70.12,0.28,24.62,13.55,105.0,Moderate
TG001,2020-06-08,27.89,107.82,4.22,20.35,61.59,0.26,26.29,12.2,98.0,Satisfactory
TG001,2020-06-09,24.73,80.41,3.74,14.72,65.21,0.25,24.34,14.34,94.0,Satisfactory
TG001,2020-06-10,24.27,52.31,3.21,12.89,34.49,0.29,10.33,12.1,63.0,Satisfactory
TG001,2020-06-11,35.08,75.85,3.79,20.96,56.06,0.28,13.32,11.04,64.0,Satisfactory
TG001,2020-06-12,26.78,62.18,3.78,16.23,73.96,0.25,9.68,14.06,73.0,Satisfactory
TG001,2020-06-13,8.93,25.06,2.96,11.87,18.86,0.19,5.81,11.99,45.0,Good
TG001,2020-06-14,13.65,34.49,3.24,15.5,28.23,0.22,11.88,11.71,36.0,Good
TG001,2020-06-15,17.47,48.34,3.9,15.77,31.79,0.29,11.44,9.49,48.0,Good
TG001,2020-06-16,7.59,18.29,2.6,8.43,15.08,0.21,4.74,9.94,38.0,Good
TG001,2020-06-17,12.12,25.94,3.16,13.28,18.49,0.21,7.2,10.0,29.0,Good
TG001,2020-06-18,14.02,37.9,3.17,10.84,18.16,0.19,6.06,10.47,33.0,Good
TG001,2020-06-19,27.83,84.61,5.69,21.71,62.09,0.29,18.91,9.25,54.0,Satisfactory
TG001,2020-06-20,29.92,98.65,4.79,15.48,73.88,0.23,20.76,9.84,97.0,Satisfactory
TG001,2020-06-21,36.15,118.99,6.21,20.0,91.09,0.28,20.89,9.46,106.0,Moderate
TG001,2020-06-22,30.28,99.2,4.65,13.75,58.94,0.23,18.67,9.81,112.0,Moderate
TG001,2020-06-23,20.78,53.7,5.03,13.01,34.97,0.18,12.57,10.3,69.0,Satisfactory
TG001,2020-06-24,13.0,56.0,3.48,6.64,18.84,0.24,11.0,14.96,58.0,Satisfactory
TG001,2020-06-26,26.1,60.59,2.74,11.57,16.03,0.28,4.04,13.34,52.0,Satisfactory
TG001,2020-06-27,23.23,46.11,2.98,13.36,17.18,0.28,4.95,11.56,59.0,Satisfactory
TG001,2020-06-28,25.5,48.98,3.55,17.95,20.35,0.29,10.8,11.74,45.0,Good
TG001,2020-06-29,21.38,62.26,4.31,22.43,24.38,0.28,11.01,10.43,61.0,Satisfactory
TG001,2020-06-30,21.35,63.88,3.26,20.35,19.3,0.31,6.34,9.66,61.0,Satisfactory
TG001,2020-07-01,36.0,135.0,2.2,24.15,18.4,0.24,7.85,13.1,67.0,Satisfactory
TG002,2017-09-20,5.92,23.56,7.15,6.74,5.3,0.0,6.29,55.57,78.0,Satisfactory
TG002,2017-09-21,7.0,16.45,1.06,4.28,3.86,0.0,3.77,42.88,85.0,Satisfactory
TG002,2017-10-05,38.96,64.62,7.55,25.1,13.08,0.53,2.81,35.79,176.0,Moderate
TG002,2017-10-31,54.36,116.14,6.2,54.21,11.88,1.06,8.72,62.38,116.0,Moderate
TG002,2017-11-01,58.08,144.45,6.47,60.92,12.97,1.55,7.57,68.64,150.0,Moderate
TG002,2017-11-02,64.18,142.91,5.17,48.55,15.23,1.3,9.08,72.97,152.0,Moderate
TG002,2017-11-03,58.27,118.38,5.52,43.58,14.41,1.33,11.11,65.2,149.0,Moderate
TG002,2017-11-04,39.1,74.74,5.05,39.78,12.42,0.88,9.92,66.2,111.0,Moderate
TG002,2017-11-05,26.83,56.46,5.1,33.08,12.51,0.87,7.17,61.02,93.0,Satisfactory
TG002,2017-11-06,22.18,53.56,6.68,45.74,10.92,1.13,11.16,56.51,93.0,Satisfactory
TG002,2017-11-07,27.67,64.71,7.66,57.86,11.89,1.2,8.97,56.89,115.0,Moderate
TG002,2017-11-08,31.8,71.85,5.72,48.66,13.63,1.05,12.21,66.72,120.0,Moderate
TG002,2017-11-09,32.46,74.98,6.3,48.6,13.03,1.01,14.47,63.03,106.0,Moderate
TG002,2017-11-10,34.98,77.33,5.23,41.14,13.04,0.97,13.62,74.13,109.0,Moderate
TG002,2017-11-11,51.22,105.3,4.97,43.12,14.25,0.83,20.41,94.84,140.0,Moderate
TG002,2017-11-12,54.05,101.06,5.2,51.77,14.24,1.07,20.04,74.11,136.0,Moderate
TG002,2017-11-13,52.44,108.77,6.49,54.37,14.18,1.21,15.96,73.29,121.0,Moderate
TG002,2017-11-14,49.6,109.66,4.18,54.46,15.33,1.19,13.82,52.46,110.0,Moderate
TG002,2017-11-15,48.21,108.09,5.62,46.59,17.71,1.07,16.78,55.98,109.0,Moderate
TG002,2017-11-16,35.8,86.41,5.24,38.84,16.27,0.78,11.98,52.81,96.0,Satisfactory
TG002,2017-11-17,33.17,79.22,6.96,49.18,16.7,0.99,12.85,43.46,85.0,Satisfactory
TG002,2017-11-18,246.08,57.5,6.06,41.51,13.19,0.96,7.55,47.73,241.0,Poor
TG002,2017-11-19,29.6,65.06,5.17,42.22,15.31,0.97,7.26,51.73,266.0,Poor
TG002,2017-11-20,39.04,76.82,5.61,55.57,15.59,1.28,5.07,55.18,99.0,Satisfactory
TG002,2017-11-21,35.89,67.19,5.87,51.78,15.87,1.17,5.86,53.7,117.0,Moderate
TG002,2017-11-22,33.26,69.99,1.69,34.95,14.74,1.11,12.78,68.25,124.0,Moderate
TG002,2017-11-23,289.72,76.12,6.21,39.91,15.59,1.25,5.47,55.08,324.0,Very Poor
TG002,2017-11-24,63.28,122.94,4.83,44.02,21.05,1.23,4.13,80.4,262.0,Poor
TG002,2017-11-25,67.59,124.15,5.0,45.25,18.53,1.1,10.34,83.73,136.0,Moderate
TG002,2017-11-26,146.45,139.08,9.72,79.9,42.29,1.5,3.79,62.52,172.0,Moderate
TG002,2017-11-27,77.48,149.18,7.17,63.57,32.86,1.07,16.11,71.74,305.0,Very Poor
TG002,2017-11-28,201.92,159.62,2.76,60.38,34.11,1.39,13.49,81.95,285.0,Poor
TG002,2017-11-29,62.52,114.17,5.82,65.14,22.53,1.42,17.9,79.09,239.0,Poor
TG002,2017-11-30,56.53,105.66,5.92,65.99,20.13,1.12,16.56,79.22,143.0,Moderate
TG002,2017-12-01,64.58,113.81,5.58,52.24,24.36,1.19,16.1,74.92,123.0,Moderate
TG002,2017-12-02,65.57,113.21,5.4,47.87,26.98,1.24,8.85,82.8,135.0,Moderate
TG002,2017-12-03,69.73,118.16,5.33,49.64,18.45,1.07,8.47,87.8,141.0,Moderate
TG002,2017-12-04,66.99,108.61,5.13,47.32,19.79,1.03,13.69,86.87,135.0,Moderate
TG002,2017-12-05,53.71,90.16,5.15,38.26,17.95,0.95,12.2,81.34,118.0,Moderate
TG002,2017-12-06,47.15,90.34,6.17,39.25,18.18,1.16,12.69,67.29,102.0,Moderate
TG002,2017-12-07,70.25,140.83,6.42,59.03,20.95,1.53,14.64,68.37,140.0,Moderate
TG002,2017-12-08,81.45,171.23,1.29,47.23,21.15,1.08,20.31,98.03,160.0,Moderate
TG002,2017-12-09,63.09,172.1,1.17,42.87,16.28,0.87,15.28,99.63,153.0,Moderate
TG002,2017-12-10,37.73,101.14,1.6,50.47,13.75,0.82,27.87,65.83,131.0,Moderate
TG002,2017-12-11,48.71,115.07,4.9,66.94,13.28,1.45,26.04,62.18,122.0,Moderate
TG002,2017-12-12,63.0,137.85,3.08,96.04,16.73,1.51,11.41,74.81,188.0,Moderate
TG002,2017-12-13,64.84,129.69,2.16,77.97,24.96,1.14,5.14,69.82,151.0,Moderate
TG002,2017-12-14,61.71,111.64,1.46,58.31,24.17,0.98,4.55,71.13,126.0,Moderate
TG002,2017-12-15,63.75,107.71,3.72,60.64,24.78,0.64,6.1,58.58,121.0,Moderate
TG002,2017-12-16,67.56,124.4,4.63,76.55,20.86,0.64,5.62,56.62,135.0,Moderate
TG002,2017-12-17,76.67,139.84,4.21,72.67,22.2,0.75,8.58,59.27,145.0,Moderate
TG002,2017-12-18,70.41,138.84,1.38,45.21,20.14,0.32,13.57,69.03,135.0,Moderate
TG002,2017-12-19,46.09,112.24,7.82,66.01,12.08,0.93,19.75,55.34,136.0,Moderate
TG002,2017-12-20,185.07,165.04,13.21,102.66,20.59,4.74,10.56,55.61,251.0,Poor
TG002,2017-12-21,85.08,160.22,6.75,91.31,24.32,3.1,8.66,74.52,286.0,Poor
TG002,2017-12-22,415.48,204.81,20.65,100.15,28.14,3.16,11.44,60.23,444.0,Severe
TG002,2017-12-23,101.92,177.67,2.34,74.83,28.66,2.21,8.5,73.86,329.0,Very Poor
TG002,2017-12-24,95.18,151.51,2.46,66.73,29.64,0.9,3.01,56.39,225.0,Poor
TG002,2017-12-25,95.95,154.48,2.08,60.77,26.7,1.57,4.6,49.41,224.0,Poor
TG002,2017-12-26,93.08,170.97,3.21,67.5,26.17,0.95,13.07,58.19,224.0,Poor
TG002,2017-12-27,58.47,122.03,2.98,61.52,19.3,0.64,14.44,57.77,142.0,Moderate
TG002,2017-12-28,97.62,155.02,3.48,70.69,17.87,0.54,18.83,57.79,161.0,Moderate
TG002,2018-01-02,73.22,145.14,2.17,56.65,24.0,1.81,5.46,73.93,159.0,Moderate
TG002,2018-01-03,87.88,166.59,2.28,53.26,24.82,0.72,8.09,78.61,205.0,Poor
TG002,2018-01-04,87.91,168.88,8.94,66.07,23.07,1.16,14.12,71.12,202.0,Poor
TG002,2018-01-05,68.02,149.17,2.93,73.8,23.8,1.29,12.45,79.97,190.0,Moderate
TG002,2018-01-06,67.62,151.88,3.71,79.29,22.54,1.25,8.9,75.3,187.0,Moderate
TG002,2018-01-07,71.34,148.79,1.67,59.88,22.74,1.07,8.05,84.52,159.0,Moderate
TG002,2018-01-08,72.02,144.66,1.87,64.8,22.93,1.1,6.64,77.18,149.0,Moderate
TG002,2018-01-09,77.23,155.39,1.99,62.53,26.85,1.23,6.33,81.92,167.0,Moderate
TG002,2018-01-10,70.1,160.16,1.8,58.74,26.04,1.1,9.79,83.52,170.0,Moderate
TG002,2018-01-11,77.9,174.2,3.29,75.36,27.14,1.21,11.21,80.07,190.0,Moderate
TG002,2018-01-12,72.55,159.88,4.21,84.46,27.5,1.34,16.76,76.54,167.0,Moderate
TG002,2018-01-13,64.93,149.56,1.98,72.82,24.65,1.18,25.65,75.74,151.0,Moderate
TG002,2018-01-14,72.79,125.05,1.97,59.27,27.12,1.14,12.4,74.16,138.0,Moderate
TG002,2018-01-15,78.91,106.69,1.17,37.1,28.07,1.03,4.7,80.81,160.0,Moderate
