StationId,Date,PM2.5,PM10,NO,NO2,NH3,CO,SO2,O3,AQI,AQI_Bucket
DL026,2019-12-15,103.67,156.85,38.99,36.46,36.55,1.39,11.54,13.02,218.0,Poor
DL016,2018-04-04,109.96,248.46,39.84,84.44,64.23,1.76,21.62,56.73,245.0,Poor
RJ004,2017-10-27,99.63,180.42,24.61,22.64,37.19,1.18,7.38,91.06,239.0,Poor
DL026,2019-11-19,127.56,222.42,56.11,54.27,28.06,1.58,12.52,21.99,246.0,Poor
DL015,2019-04-24,103.4,299.19,7.04,52.22,57.57,1.77,23.34,78.53,256.0,Poor
AS001,2019-12-28,129.61,177.9,31.0,11.46,15.03,1.26,11.93,19.71,243.0,Poor
DL024,2020-05-22,74.73,172.82,24.39,51.14,18.61,1.3,27.74,78.36,210.0,Poor
DL015,2018-03-19,120.42,289.62,28.61,74.09,39.63,1.36,25.27,8.9,275.0,Poor
DL031,2017-01-28,116.11,186.02,8.11,42.43,28.66,1.25,24.73,78.48,267.0,Poor
RJ004,2018-11-08,86.23,234.56,19.23,28.29,21.51,2.11,37.59,42.92,223.0,Poor
MH007,2020-03-17,83.53,257.18,132.42,66.9,31.09,1.77,17.44,37.58,224.0,Poor
DL020,2020-05-26,69.68,282.08,40.51,80.81,29.12,0.73,20.31,51.4,210.0,Poor
DL019,2019-02-07,65.24,132.07,4.34,37.01,30.98,0.81,6.75,11.12,249.0,Poor
PB001,2017-12-05,92.93,189.34,47.7,3.08,1.0,1.39,3.69,18.47,227.0,Poor
DL028,2020-01-30,92.32,92.32,14.7,45.2,28.71,1.5,7.77,156.01,292.0,Poor
DL016,2019-04-22,93.17,246.39,129.55,98.54,36.15,2.94,41.08,56.93,203.0,Poor
DL037,2019-06-30,61.44,277.4,4.2,19.66,24.18,0.66,18.18,47.33,236.0,Poor
RJ005,2020-01-01,108.92,215.44,3.44,59.66,22.28,1.04,9.39,37.29,225.0,Poor
DL001,2019-10-22,104.22,218.96,10.12,61.36,25.8,1.13,20.24,38.09,259.0,Poor
DL031,2018-08-03,71.92,257.39,8.94,18.44,15.49,0.9,14.93,55.47,216.0,Poor
DL023,2020-03-04,94.88,229.46,48.04,59.93,36.8,0.88,20.33,44.65,232.0,Poor
DL028,2016-06-11,55.03,55.03,6.79,49.06,32.2,0.87,10.54,179.98,295.0,Poor
DL002,2018-06-11,89.08,341.29,36.75,43.32,12.84,1.58,7.65,22.9,281.0,Poor
BR008,2020-02-14,87.43,227.59,38.06,67.81,25.89,1.26,6.8,7.78,212.0,Poor
DL010,2020-03-18,100.6,287.74,34.3,55.04,37.13,0.32,22.56,52.04,239.0,Poor
DL009,2018-10-14,81.64,260.06,18.15,54.4,18.56,1.23,41.65,58.42,219.0,Poor
DL005,2019-05-31,84.49,334.68,7.14,36.49,19.66,0.87,19.35,76.18,270.0,Poor
DL001,2019-10-12,102.75,190.57,22.79,45.94,26.19,1.02,18.12,46.4,243.0,Poor
DL016,2019-06-11,93.33,391.06,70.59,74.37,21.52,2.23,17.39,38.11,257.0,Poor
DL022,2019-04-29,80.71,242.94,2.23,35.1,21.05,0.37,29.84,80.94,213.0,Poor
DL018,2019-04-06,98.34,317.62,54.01,57.04,33.18,1.15,23.7,55.4,233.0,Poor
DL027,2018-03-07,72.21,202.54,14.92,37.49,33.03,0.93,6.64,79.39,214.0,Poor
DL014,2019-11-19,124.25,172.81,56.79,62.17,13.43,1.2,6.01,34.26,254.0,Poor
DL005,2019-03-11,94.07,262.51,6.35,35.85,32.96,0.75,26.14,62.72,216.0,Poor
DL018,2019-04-05,96.69,241.74,170.54,94.87,35.15,2.52,27.12,36.7,217.0,Poor
DL028,2016-08-07,28.62,28.62,16.78,46.42,32.59,1.1,8.65,133.01,256.0,Poor
DL034,2019-02-22,73.75,202.52,21.98,29.55,40.34,1.01,11.47,41.56,201.0,Poor
DL028,2015-09-29,68.45,68.45,4.39,48.66,26.54,0.91,7.07,141.22,228.0,Poor
DL032,2020-05-17,122.66,237.62,4.7,25.18,51.5,1.06,11.4,34.18,266.0,Poor
DL014,2019-12-01,120.31,154.71,50.87,57.86,12.65,0.94,1.66,31.21,282.0,Poor
BR009,2020-01-09,97.92,121.34,36.39,52.1,34.44,1.03,9.39,3.29,278.0,Poor
DL018,2018-10-05,93.76,263.42,164.86,81.15,35.72,2.62,16.41,38.33,216.0,Poor
WB011,2019-03-24,100.82,188.87,36.37,110.66,13.51,0.66,15.6,46.81,242.0,Poor
DL035,2018-02-12,81.96,210.04,2.19,15.28,45.96,0.8,5.07,40.57,260.0,Poor
PB001,2019-11-05,97.09,186.99,41.45,32.85,24.67,0.53,10.5,16.23,261.0,Poor
DL010,2019-04-12,52.45,268.77,4.81,38.04,33.86,1.04,25.27,68.73,235.0,Poor
WB013,2019-11-21,89.13,182.87,108.93,88.95,23.05,1.89,5.44,41.84,217.0,Poor
MH007,2020-01-18,100.8,222.48,56.13,59.37,29.71,1.2,10.22,14.33,205.0,Poor
DL003,2018-10-09,57.96,272.18,29.33,76.09,34.52,0.65,28.36,69.4,239.0,Poor
AS001,2020-03-31,130.68,232.55,19.56,30.83,15.72,0.92,16.06,35.47,201.0,Poor
WB008,2020-01-28,96.56,196.76,12.94,36.68,33.45,0.9,17.86,79.61,233.0,Poor
DL035,2019-05-02,69.29,321.13,7.9,25.73,36.96,1.3,14.29,72.0,265.0,Poor
DL034,2019-05-06,95.56,321.81,54.34,84.63,16.48,1.98,6.31,76.39,249.0,Poor
DL001,2019-04-22,88.33,239.69,3.96,58.47,21.69,0.73,41.43,51.57,228.0,Poor
DL001,2019-05-30,108.24,302.41,18.73,49.99,17.81,0.77,58.61,43.32,255.0,Poor
DL037,2018-03-08,200.18,398.51,24.85,63.02,45.67,1.8,8.79,53.77,299.0,Poor
DL008,2019-03-18,127.43,237.95,12.85,26.65,25.08,0.91,13.7,45.37,291.0,Poor
DL019,2019-05-11,101.77,293.29,10.79,42.76,20.02,0.87,11.65,24.6,278.0,Poor
DL034,2018-10-23,84.93,318.82,72.22,55.29,14.32,2.61,22.4,56.57,223.0,Poor
DL037,2019-06-01,106.5,319.52,34.39,61.24,38.78,0.94,36.77,91.15,281.0,Poor
DL035,2018-06-12,107.04,491.73,1.85,10.34,45.01,0.61,4.86,49.81,233.0,Poor
DL038,2020-02-28,102.08,248.6,17.09,50.4,42.97,1.89,11.84,7.45,290.0,Poor
DL001,2019-04-04,140.64,226.98,19.8,65.89,23.23,0.98,52.75,59.66,293.0,Poor
WB007,2019-10-23,92.08,144.13,7.57,50.15,15.93,0.79,8.48,40.13,223.0,Poor
WB013,2020-02-25,80.44,150.3,41.9,76.81,28.71,0.71,7.55,13.38,236.0,Poor
DL022,2020-01-07,102.4,142.52,10.03,39.56,42.01,0.82,4.78,19.82,270.0,Poor
DL037,2020-02-23,138.4,215.81,16.27,42.01,29.99,1.67,20.07,34.21,282.0,Poor
AP005,2019-11-03,144.72,259.91,11.94,47.03,23.41,1.13,21.69,55.81,281.0,Poor
DL010,2019-07-10,58.48,396.6,8.84,24.88,31.34,0.96,15.58,26.44,258.0,Poor
BR009,2020-02-07,86.53,192.07,106.41,91.34,13.39,1.69,10.84,6.36,225.0,Poor
DL029,2019-06-16,29.75,180.75,25.52,40.44,30.12,0.73,12.66,40.93,206.0,Poor
AP005,2018-10-24,90.26,226.33,19.84,63.2,13.67,1.04,22.56,51.64,228.0,Poor
WB013,2019-11-29,87.24,171.66,145.37,95.14,31.58,2.55,5.84,33.49,243.0,Poor
DL031,2018-09-29,84.45,219.62,120.34,74.61,37.95,2.05,14.8,61.9,213.0,Poor
DL002,2018-02-12,62.54,152.96,40.14,55.24,33.26,2.76,6.96,17.75,208.0,Poor
OD002,2018-12-29,101.04,322.56,7.96,6.02,6.01,3.63,14.6,5.78,249.0,Poor
DL002,2019-04-29,82.02,302.0,155.3,104.6,36.47,2.3,29.82,40.62,240.0,Poor
DL028,2019-04-15,52.5,52.5,23.37,53.4,47.25,1.99,35.69,171.93,295.0,Poor
DL029,2019-01-15,153.42,287.67,110.45,79.39,55.51,1.6,15.11,12.22,282.0,Poor
MH014,2019-11-24,86.03,140.0,11.56,29.29,8.89,0.6,5.53,60.6,203.0,Poor
DL029,2019-06-01,70.44,257.34,39.51,60.31,57.16,1.27,24.7,56.64,256.0,Poor
WB007,2019-11-21,96.57,156.75,16.47,82.07,72.32,1.07,8.73,56.06,229.0,Poor
DL027,2018-04-25,119.84,325.49,41.61,120.51,24.04,2.11,3.65,49.44,266.0,Poor
DL020,2019-02-25,81.05,116.76,41.73,50.16,37.53,0.75,35.31,31.84,212.0,Poor
DL019,2017-12-18,132.25,228.42,5.22,65.74,26.75,2.71,17.21,23.6,293.0,Poor
RJ005,2018-11-25,131.29,224.95,162.18,34.68,11.63,1.48,10.25,28.03,298.0,Poor
DL028,2019-02-22,68.59,68.59,18.89,38.6,50.77,1.72,15.85,135.2,230.0,Poor
DL003,2018-04-18,75.52,319.12,9.68,27.48,35.38,0.35,10.08,47.05,245.0,Poor
DL003,2019-03-07,121.75,245.88,49.57,70.43,27.56,1.41,23.07,34.7,283.0,Poor
MP001,2019-11-21,108.95,209.35,12.97,46.99,18.68,1.65,22.75,70.97,236.0,Poor
DL023,2019-11-17,96.33,174.1,4.0,23.11,21.74,0.99,9.56,46.25,277.0,Poor
DL028,2019-06-27,54.79,54.79,3.21,30.01,36.45,0.88,19.98,205.35,277.0,Poor
DL034,2019-02-07,64.8,123.66,2.93,32.27,21.06,0.34,3.14,49.03,236.0,Poor
DL010,2020-02-20,99.26,286.65,6.22,50.23,48.57,0.87,15.02,71.26,248.0,Poor
DL009,2020-01-17,97.06,137.62,22.5,30.95,21.14,1.06,11.06,3.68,285.0,Poor
DL037,2019-02-25,129.72,231.17,12.32,55.0,31.47,0.48,28.1,55.98,292.0,Poor
DL018,2018-04-06,104.12,251.83,48.02,75.08,39.08,1.27,31.71,49.81,272.0,Poor
DL026,2020-02-28,86.54,175.52,4.38,25.34,36.82,0.84,12.04,34.86,221.0,Poor
DL038,2019-04-11,75.19,270.46,30.84,68.64,38.01,1.29,19.04,38.3,208.0,Poor
DL001,2019-11-25,104.92,189.98,8.7,48.66,12.04,0.37,18.36,37.21,231.0,Poor
MH011,2019-12-12,117.29,222.25,99.04,75.84,24.17,1.48,14.08,39.27,280.0,Poor
DL010,2020-02-28,89.87,204.68,6.95,49.55,45.46,0.91,17.22,39.1,215.0,Poor
DL026,2018-10-15,113.94,294.38,28.82,17.48,42.43,1.48,13.84,25.96,237.0,Poor
WB010,2019-11-26,100.03,185.05,160.89,46.18,32.52,2.17,3.95,8.33,251.0,Poor
WB009,2020-01-24,103.58,201.09,24.65,68.5,20.71,0.94,11.08,43.07,300.0,Poor
KA008,2018-12-11,107.46,177.16,46.24,99.05,15.58,1.83,3.43,78.91,230.0,Poor
MH009,2020-02-23,94.67,273.61,50.49,92.95,19.61,1.06,30.67,57.74,217.0,Poor
DL031,2015-04-15,144.61,180.04,7.3,85.4,30.83,3.67,14.2,60.66,283.0,Poor
OD001,2019-04-03,123.03,215.27,16.18,24.73,39.56,3.18,9.28,18.31,268.0,Poor
DL034,2020-03-07,41.85,91.52,5.0,36.98,13.12,0.65,4.69,141.25,247.0,Poor
WB013,2020-03-19,75.32,168.54,59.3,83.79,22.77,1.77,16.21,60.31,214.0,Poor
DL034,2020-01-07,114.97,205.82,22.77,43.4,24.74,1.24,5.22,18.88,287.0,Poor
DL003,2018-10-16,64.88,339.51,48.17,97.76,40.57,1.57,23.28,63.89,259.0,Poor
DL036,2019-03-29,76.9,192.48,66.19,46.17,24.11,1.83,12.52,56.39,204.0,Poor
DL022,2018-11-04,108.41,174.54,3.6,16.56,37.46,0.88,10.52,101.72,279.0,Poor
DL026,2020-01-17,93.73,138.1,33.18,38.15,33.91,1.66,12.29,10.11,278.0,Poor
DL022,2018-04-16,91.5,318.83,21.56,30.93,34.84,0.38,5.47,57.55,264.0,Poor
DL031,2020-02-27,78.97,175.99,37.1,47.13,18.01,0.53,10.25,66.52,237.0,Poor
DL001,2020-01-18,104.63,153.11,7.44,32.91,19.53,1.35,8.82,4.89,204.0,Poor
MH011,2020-02-19,104.03,343.13,124.59,64.55,90.55,1.52,14.08,39.51,299.0,Poor
OD001,2018-12-10,101.21,160.22,17.97,29.48,68.07,1.48,15.63,6.76,255.0,Poor
WB008,2020-01-02,93.98,181.29,14.25,38.11,38.01,0.93,54.01,29.49,225.0,Poor
OD001,2018-12-27,92.57,157.2,27.42,21.17,40.39,2.4,13.81,6.5,238.0,Poor
DL024,2020-05-20,59.05,130.99,4.53,24.88,19.65,0.77,19.81,100.88,222.0,Poor
OD001,2019-03-28,83.68,171.41,14.03,20.75,41.95,2.86,7.07,16.78,236.0,Poor
DL023,2018-11-15,115.15,207.54,23.91,49.73,28.7,1.05,26.85,21.01,293.0,Poor
DL015,2019-06-03,56.9,312.45,2.31,41.24,46.51,1.12,20.53,77.1,226.0,Poor
DL001,2020-05-22,127.01,275.46,6.3,20.44,13.85,0.88,26.28,66.25,228.0,Poor
DL015,2019-01-23,169.48,298.68,51.48,66.01,60.58,2.47,19.69,21.38,218.0,Poor
DL029,2019-06-03,47.22,303.18,2.01,23.57,63.7,0.76,11.63,70.27,218.0,Poor
RJ006,2017-10-25,93.21,206.44,35.84,44.98,20.41,1.32,9.66,75.77,221.0,Poor
DL005,2019-06-04,55.43,201.9,1.69,25.4,39.94,1.86,12.46,91.14,246.0,Poor
MH008,2019-12-11,101.13,182.7,11.47,40.19,8.35,0.68,29.44,58.44,214.0,Poor
DL034,2019-09-03,76.64,309.21,22.79,46.9,22.3,1.97,7.9,26.57,252.0,Poor
DL023,2018-10-04,129.82,290.31,39.73,54.15,43.62,1.23,8.39,41.38,256.0,Poor
DL019,2019-04-06,79.36,293.61,24.63,54.42,24.12,1.05,10.76,20.5,224.0,Poor
DL038,2018-05-04,56.83,208.67,9.99,26.32,61.4,0.56,15.39,52.08,215.0,Poor
DL019,2016-02-12,118.24,344.78,25.98,74.75,19.54,1.1,28.8,29.26,276.0,Poor
DL026,2019-03-07,99.5,178.94,98.73,52.61,36.58,1.7,11.68,26.43,204.0,Poor
DL031,2016-10-04,127.48,240.54,23.44,78.85,41.66,2.19,15.63,68.44,294.0,Poor
AP005,2018-12-06,96.08,154.93,3.87,21.61,13.38,0.89,4.41,130.61,213.0,Poor
DL027,2019-03-21,103.21,157.52,3.43,16.24,69.23,1.1,9.03,29.84,253.0,Poor
DL016,2019-12-01,133.23,208.92,69.09,70.41,34.24,1.33,12.22,45.16,298.0,Poor
DL038,2019-01-25,102.45,171.74,15.26,52.63,52.83,0.99,22.61,22.35,254.0,Poor
MP001,2019-11-30,97.46,232.36,21.0,50.92,22.73,1.38,17.76,60.26,225.0,Poor
DL023,2019-04-27,64.17,363.66,3.21,35.42,20.17,1.4,23.24,68.05,284.0,Poor
DL002,2018-06-07,173.71,177.91,34.74,46.09,14.14,1.92,8.22,21.82,233.0,Poor
DL028,2016-07-20,30.64,30.64,6.29,42.88,25.86,1.01,8.13,168.18,258.0,Poor
DL028,2019-05-28,56.28,56.28,8.6,75.13,41.98,2.74,36.49,162.28,263.0,Poor
DL022,2020-01-12,131.31,174.07,12.71,31.74,40.53,0.88,5.88,22.37,293.0,Poor
DL037,2019-12-14,90.09,142.76,4.75,15.19,96.34,0.8,6.41,18.71,205.0,Poor
DL010,2018-04-25,129.17,237.75,33.51,150.6,8.05,1.93,2.15,34.2,294.0,Poor
DL032,2019-04-29,87.21,325.03,24.47,52.56,32.47,1.0,25.69,83.08,269.0,Poor
DL026,2020-02-25,132.75,244.75,36.58,49.54,37.31,1.18,17.82,24.03,254.0,Poor
DL026,2018-06-01,69.96,254.22,1.17,34.97,10.02,0.92,0.66,31.24,212.0,Poor
MH009,2020-01-23,93.39,230.32,38.86,74.12,22.55,0.94,6.55,58.09,206.0,Poor
DL002,2020-06-01,49.64,80.02,4.16,19.09,21.29,1.43,17.3,112.18,226.0,Poor
MP001,2019-11-27,136.42,236.76,10.29,61.91,18.74,1.59,32.95,84.14,286.0,Poor
DL026,2018-05-28,96.29,297.29,5.32,20.34,17.55,1.44,1.88,38.08,267.0,Poor
DL032,2018-11-04,105.92,176.71,3.41,28.45,37.68,0.88,19.17,46.55,252.0,Poor
DL024,2019-07-14,48.52,290.06,7.44,26.16,23.82,0.49,14.13,18.59,225.0,Poor
DL022,2019-04-08,51.07,236.15,3.72,40.42,38.75,0.34,11.68,74.62,266.0,Poor
DL031,2019-02-21,88.92,191.3,105.54,75.43,25.84,1.92,7.16,63.32,212.0,Poor
DL010,2019-12-17,107.55,204.46,32.17,28.46,32.5,1.07,11.14,25.89,219.0,Poor
DL019,2018-12-13,86.5,118.83,10.07,35.82,7.81,1.12,4.75,9.87,242.0,Poor
DL031,2018-03-28,101.59,240.0,97.9,71.43,28.55,1.61,36.65,33.48,272.0,Poor
DL036,2020-02-04,130.57,183.11,63.57,35.67,31.96,1.99,10.02,45.67,264.0,Poor
DL005,2019-06-01,109.5,285.76,9.46,45.61,33.75,1.23,18.95,58.11,260.0,Poor
DL020,2019-05-21,119.35,323.21,27.48,37.55,35.3,1.91,12.37,40.85,293.0,Poor
DL018,2019-06-02,65.8,210.68,1.08,35.53,35.27,1.1,16.95,68.73,206.0,Poor
MH012,2019-12-09,92.36,147.96,25.9,32.43,15.45,1.0,18.6,0.89,216.0,Poor
DL035,2019-02-21,100.47,253.49,40.79,57.44,44.89,1.7,24.6,63.06,220.0,Poor
DL002,2015-04-29,58.86,207.28,9.72,37.79,19.08,1.3,23.08,18.27,255.0,Poor
DL009,2019-02-20,85.36,170.96,23.78,37.43,35.21,1.22,17.25,10.25,266.0,Poor
DL037,2018-10-09,118.27,279.54,10.53,30.3,24.6,1.37,27.87,60.65,299.0,Poor
DL022,2019-05-02,65.11,225.36,1.41,28.81,29.52,0.4,20.97,103.23,222.0,Poor
DL023,2019-10-22,94.41,191.17,6.22,44.36,13.45,1.41,10.25,48.99,233.0,Poor
WB013,2018-11-18,108.61,189.33,57.57,66.64,35.93,1.06,7.86,46.81,289.0,Poor
DL016,2020-01-29,74.09,126.41,66.38,66.86,34.47,0.92,14.27,27.37,219.0,Poor
DL002,2019-10-20,112.48,261.4,152.17,101.24,65.45,1.59,1.91,13.65,294.0,Poor
DL028,2016-10-05,61.12,61.12,16.23,67.76,37.54,1.46,13.88,132.44,250.0,Poor
DL024,2019-10-09,105.11,208.0,72.24,47.11,30.96,1.76,14.01,67.79,213.0,Poor
DL015,2019-06-30,91.01,269.65,22.47,37.84,24.72,1.47,17.6,33.5,232.0,Poor
DL005,2019-05-20,120.99,231.7,3.05,42.83,30.03,0.99,17.97,76.59,298.0,Poor
PB001,2019-11-04,104.21,207.47,18.27,10.64,12.38,0.71,12.97,12.72,288.0,Poor
RJ005,2019-12-11,104.32,195.07,38.55,70.82,41.61,1.02,10.49,39.61,244.0,Poor
DL020,2020-01-15,145.1,219.1,17.96,36.09,53.33,1.14,14.66,34.83,296.0,Poor
DL020,2020-01-09,100.45,135.38,12.14,27.13,43.88,1.32,15.47,29.5,249.0,Poor
DL035,2018-05-28,154.82,273.46,4.9,16.4,60.03,1.26,11.34,96.04,300.0,Poor
DL037,2019-12-16,104.56,145.79,1.7,10.52,106.38,0.64,4.94,15.29,259.0,Poor
DL009,2018-05-19,47.19,175.14,7.18,52.59,27.29,0.94,20.04,84.17,225.0,Poor
DL014,2020-01-07,120.81,150.91,55.14,51.21,13.29,1.75,6.1,7.39,290.0,Poor
DL027,2018-03-10,68.58,187.92,11.66,24.35,33.14,0.78,7.09,57.19,204.0,Poor
WB013,2018-10-28,83.47,140.86,57.37,59.14,21.67,1.23,7.87,36.02,209.0,Poor
RJ006,2017-11-05,101.26,176.98,19.59,53.75,30.11,0.87,4.57,124.08,272.0,Poor
DL026,2018-04-15,105.22,279.17,183.45,111.95,34.39,2.31,20.61,57.92,211.0,Poor
DL031,2018-02-28,149.17,278.17,101.57,89.34,42.81,1.71,26.87,59.8,289.0,Poor
DL028,2018-07-09,115.34,115.34,7.69,53.82,69.75,0.98,12.44,175.42,289.0,Poor
DL038,2020-05-17,110.29,181.32,8.8,38.42,30.72,1.61,17.51,48.12,227.0,Poor
DL022,2018-11-07,100.49,202.02,3.72,9.38,28.06,1.05,9.96,64.43,250.0,Poor
WB010,2020-02-22,95.09,178.93,83.71,61.3,53.22,1.39,8.33,16.12,212.0,Poor
DL026,2019-10-10,93.17,219.62,56.85,43.33,30.34,1.58,15.91,66.84,203.0,Poor
PB001,2017-11-19,106.43,224.99,56.49,12.22,10.81,1.05,5.24,21.02,206.0,Poor
WB013,2018-10-22,101.08,155.61,79.6,67.04,14.11,1.76,11.16,31.51,219.0,Poor
RJ006,2018-01-02,110.65,186.36,27.45,26.76,54.02,0.0,17.55,69.72,263.0,Poor
DL037,2018-04-02,107.3,283.6,8.68,24.59,52.69,1.28,13.18,71.38,222.0,Poor
WB009,2019-10-30,82.02,171.76,10.26,27.19,7.85,0.74,4.28,26.81,226.0,Poor
RJ005,2018-11-28,98.61,158.31,9.37,53.41,15.12,1.05,9.54,64.27,213.0,Poor
DL028,2016-09-26,71.79,71.79,25.51,71.23,25.85,1.51,16.75,170.68,270.0,Poor
WB009,2019-10-23,112.62,171.38,35.56,44.41,10.12,0.99,5.69,41.25,231.0,Poor
DL034,2018-06-23,71.43,302.4,6.69,30.25,41.12,0.99,2.42,78.08,255.0,Poor
WB009,2020-01-19,98.52,189.33,32.95,57.8,24.07,0.81,15.9,41.98,214.0,Poor
DL018,2020-02-20,103.49,202.71,8.94,51.89,45.03,0.75,17.9,18.81,267.0,Poor
DL016,2018-05-28,102.9,310.39,50.05,92.15,58.26,1.85,6.69,51.22,249.0,Poor
DL031,2015-05-04,113.31,242.44,89.95,124.03,35.65,1.57,26.11,30.48,273.0,Poor
DL022,2019-03-21,108.07,162.44,2.11,20.87,32.5,0.46,28.51,77.06,242.0,Poor
DL035,2019-10-11,91.21,186.54,28.62,25.48,38.75,0.95,10.85,55.06,226.0,Poor
DL015,2018-04-23,142.64,347.57,13.76,59.6,32.75,1.3,27.48,47.2,280.0,Poor
DL015,2020-05-20,80.79,189.46,8.06,38.0,52.39,0.78,10.45,49.04,203.0,Poor
MH007,2020-01-19,118.97,265.72,114.11,38.72,30.68,1.75,9.45,11.04,277.0,Poor
DL034,2019-06-22,60.84,213.09,16.43,59.88,2.79,0.83,1.22,83.77,220.0,Poor
DL002,2018-05-26,100.0,315.61,93.62,173.02,26.49,2.0,9.54,36.23,252.0,Poor
MH012,2020-01-08,78.24,122.51,60.39,17.58,14.64,1.15,10.09,62.56,203.0,Poor
DL008,2019-04-23,124.78,326.12,13.8,35.48,26.21,1.36,27.45,46.7,290.0,Poor
DL038,2018-05-21,83.54,258.08,12.43,41.97,37.1,0.68,12.5,38.23,202.0,Poor
DL022,2018-11-22,112.98,184.18,12.97,11.67,44.4,0.98,10.77,42.92,282.0,Poor
DL032,2018-08-04,90.83,310.54,8.12,21.8,32.32,0.58,11.27,13.89,231.0,Poor
DL020,2018-12-13,85.83,206.2,6.36,16.02,55.57,0.94,17.53,11.94,231.0,Poor
DL022,2019-05-07,100.88,275.36,11.09,44.28,24.24,0.53,17.88,56.89,243.0,Poor
DL010,2020-01-23,87.08,215.64,24.86,46.86,37.52,0.61,11.31,30.19,297.0,Poor
AP001,2018-12-09,111.21,170.04,4.42,76.7,10.99,1.47,10.17,31.17,266.0,Poor
DL022,2018-02-15,132.33,194.42,2.41,17.54,47.52,0.48,8.66,49.09,288.0,Poor
DL009,2018-05-13,25.0,177.14,1.31,29.52,24.84,0.83,21.3,120.16,231.0,Poor
DL028,2018-07-31,46.82,46.82,5.37,39.91,39.23,0.59,11.43,163.92,264.0,Poor
DL014,2020-02-02,113.86,156.65,52.84,23.0,35.25,1.57,11.43,17.1,243.0,Poor
MP001,2019-11-16,111.98,249.14,28.36,67.6,21.16,1.37,17.52,66.8,268.0,Poor
DL036,2020-02-20,96.71,175.31,2.09,33.38,39.07,0.78,13.22,79.19,227.0,Poor
DL023,2019-04-02,109.23,252.83,14.01,30.84,44.26,1.32,14.48,54.67,282.0,Poor
DL002,2016-09-30,106.06,340.71,53.6,69.91,43.63,1.82,10.85,23.55,240.0,Poor
DL028,2015-10-02,81.71,81.71,3.64,54.65,24.16,1.63,7.81,173.6,300.0,Poor
DL027,2019-01-28,102.41,169.06,11.34,26.03,43.82,0.63,4.55,19.3,253.0,Poor
DL034,2019-06-02,65.33,253.43,3.32,27.93,12.45,0.71,2.39,81.97,240.0,Poor
DL035,2019-04-27,56.75,307.29,2.86,27.24,28.47,0.65,15.7,52.27,220.0,Poor
DL028,2019-04-19,71.23,71.23,8.59,52.78,48.63,1.73,22.73,143.0,253.0,Poor
DL031,2015-06-01,53.9,210.45,14.75,52.07,12.81,1.04,12.74,33.56,218.0,Poor
DL036,2019-11-20,119.26,165.23,50.14,48.28,17.47,1.13,9.21,54.6,247.0,Poor
DL028,2018-04-14,95.67,95.67,55.48,87.23,52.2,1.48,33.86,236.25,299.0,Poor
DL022,2019-01-27,129.05,162.5,4.0,44.55,43.28,0.06,14.23,69.48,232.0,Poor
WB009,2020-02-23,83.33,162.07,29.86,66.42,28.06,0.93,8.69,38.73,206.0,Poor
DL009,2018-04-15,43.05,136.45,28.61,69.33,35.92,1.37,38.75,63.4,204.0,Poor
RJ005,2018-06-03,82.33,197.5,9.97,25.23,14.76,1.2,15.11,42.23,259.0,Poor
DL031,2018-04-19,114.54,294.71,85.89,86.45,35.49,2.6,27.79,26.5,260.0,Poor
DL036,2019-10-24,127.76,194.34,116.33,51.8,31.72,2.72,11.21,48.59,269.0,Poor
DL034,2020-03-26,35.33,71.0,1.37,11.94,13.52,0.16,6.0,127.74,256.0,Poor
BR008,2019-12-29,115.27,205.93,14.87,32.03,29.87,1.59,5.36,5.02,293.0,Poor
DL002,2020-05-24,92.29,142.04,4.95,29.83,23.04,1.39,16.63,108.81,225.0,Poor
DL003,2018-04-02,114.25,301.79,5.05,26.0,32.74,0.73,4.73,80.59,296.0,Poor
WB007,2019-11-20,104.64,170.64,51.52,86.1,65.28,1.56,12.1,51.13,241.0,Poor
DL023,2020-05-17,112.65,254.56,2.38,28.7,39.19,0.65,30.08,96.12,248.0,Poor
MH013,2020-01-19,113.16,164.72,40.4,61.19,31.99,1.07,4.16,33.05,272.0,Poor
DL001,2020-01-28,96.68,131.35,3.99,34.11,33.66,1.52,11.26,6.56,298.0,Poor
DL031,2019-10-16,97.0,275.94,131.95,72.48,35.28,0.61,8.2,65.0,230.0,Poor
DL032,2019-06-12,57.65,227.23,8.62,13.88,61.02,0.45,6.09,45.15,257.0,Poor
WB011,2018-11-28,116.79,188.16,34.67,52.09,23.97,0.36,7.95,36.04,288.0,Poor
MH013,2019-12-22,97.53,188.15,17.15,48.98,10.13,1.23,5.9,27.14,241.0,Poor
DL002,2018-05-01,49.88,192.42,29.52,28.45,5.37,1.48,1.63,10.02,231.0,Poor
DL022,2018-03-03,83.75,159.5,1.71,14.92,34.09,0.46,2.77,50.07,214.0,Poor
DL022,2020-02-14,113.5,177.72,1.56,21.65,24.59,0.73,10.42,37.58,271.0,Poor
DL003,2019-04-02,100.1,187.6,30.48,79.52,29.68,1.16,40.58,63.75,210.0,Poor
DL024,2018-04-22,52.71,163.4,5.53,21.7,31.58,0.27,9.34,78.97,223.0,Poor
DL018,2020-06-02,41.62,88.16,4.43,28.54,36.8,0.5,17.89,84.31,210.0,Poor
DL022,2019-06-22,59.38,101.5,1.14,35.32,29.72,0.37,21.5,116.66,222.0,Poor
DL034,2018-11-04,84.25,186.96,2.88,28.02,13.73,1.03,17.73,53.03,217.0,Poor
